V,Thrust,diameter,pitch,rpm
93,2113.889946,1.8,20,2100
65,1575.087778,1.6,16,2500
89,156.0700808,2.002,4,1300
17,1418.536813,2.002,24,1900
71,860.1539019,2.002,30,1100
85,883.9216102,1.6,12,1700
93,1014.448589,1.8,40,2100
71,1324.5552,1.8,34,2300
23,1194.146106,1.6,24,2700
13,1024.104712,2.2,4,1100
31,146.9143497,1.6,24,700
21,400.3990398,1.8,30,1300
19,4691.468889,2.002,4,2900
41,2016.827132,1.6,8,2900
15,110.5346055,2.002,50,1500
71,774.26883,1.6,34,2100
23,1308.23592,2.002,36,2300
29,966.6435796,2.002,36,1900
75,1731.11202,2.2,40,2100
95,2524.181313,2.002,34,2500
43,284.5120806,2.002,48,1700
27,3012.934522,2.002,6,2300
71,3510.476908,2.2,6,1700
17,547.8297381,1.6,40,2700
15,173.76552,1.8,50,2300
53,8196.42818,2.2,0,2900
81,1629.509137,1.6,20,2500
1,1260.412351,2.2,6,1300
39,120.7226949,2.2,8,500
31,1605.031333,2.002,36,2500
93,4458.121629,1.8,4,2900
83,877.4820092,1.8,26,1100
19,142.079182,1.6,28,900
45,1205.229395,2.002,0,1300
69,1215.809791,1.8,18,1500
31,420.7216511,1.6,32,1700
79,7832.431301,2.2,8,2900
95,683.4243059,2.002,40,900
77,2778.778701,2.002,24,2300
71,2070.296481,1.6,4,2500
51,59.64131562,1.6,0,1100
61,260.9379278,2.2,46,700
9,217.8757959,1.8,48,2100
69,2461.151789,2.2,14,1500
57,6793.426264,2.2,12,2900
67,1596.17835,1.8,32,2500
35,567.4267528,2.002,14,900
71,2293.841855,1.8,4,2100
13,40.76190426,1.6,48,1100
83,2656.419727,2.002,34,2700
35,3199.860732,2.002,4,2300
11,3083.80977,1.8,2,2900
81,838.2404547,1.8,8,1500
69,155.4259207,1.8,48,700
51,144.5288529,1.8,44,700
3,1148.05574,1.6,4,2300
41,908.7321333,1.6,12,1900
17,820.7954631,1.8,8,1500
97,207.6091736,2.002,34,500
67,1023.43316,1.8,36,2100
81,493.1177402,2.2,22,700
69,850.5422678,1.8,24,1300
53,948.2178005,2.002,32,1500
77,674.9248745,1.6,38,2100
81,489.697996,1.6,38,1500
69,1085.023356,2.2,26,900
69,4106.395912,2.2,20,2300
3,931.080035,2.002,2,1300
69,1839.187012,2.2,26,1500
27,2606.147117,2.2,2,1700
37,520.7828146,2.2,46,1700
55,966.9040199,1.6,32,2500
67,3591.890759,2.002,4,2100
55,475.4620413,1.6,38,1900
87,1252.808929,2.2,48,2900
9,1159.829193,2.2,32,1700
47,3404.788624,2.002,26,2900
75,258.1492467,1.6,34,700
11,425.3313816,2.002,28,1100
29,157.7619481,2.002,48,1300
9,748.7187833,1.6,20,2100
43,312.2888675,2.002,42,1100
85,1053.680625,2.2,12,1100
55,674.3464192,1.6,34,2100
59,1787.069669,1.6,20,2900
93,1663.20765,2.002,6,1700
29,2915.63349,2.2,20,2100
75,2186.980022,2.2,36,2100
9,2084.584325,2.002,0,1900
87,628.9511816,2.002,46,1700
11,1482.244172,1.6,0,2500
27,464.4515183,2.002,18,900
3,2548.217177,2.2,10,1900
37,1225.668452,1.8,18,1900
81,206.1963105,1.8,48,700
47,2413.207984,1.8,10,2500
79,3065.658714,1.8,14,2700
79,363.962152,2.002,24,700
77,4049.697476,2.002,24,2900
15,615.2839732,1.8,30,1700
39,383.1315866,2.002,32,900
53,118.5725555,1.6,42,500
77,548.9813727,1.6,26,1100
95,1688.842343,1.6,16,2100
53,730.2646974,1.8,16,1100
95,2210.79313,2.002,20,1500
73,232.8211046,1.8,46,900
89,447.3139175,1.6,24,1100
83,1322.139099,2.2,38,1500
81,2629.490514,2.002,34,2700
83,573.5001113,2.002,48,2100
65,607.357675,2.2,50,2700
47,2282.083792,2.002,36,2900
57,3144.323254,2.2,14,1900
3,2167.423466,2.002,24,2500
77,4357.416106,2.002,8,2500
67,2923.334779,2.2,12,1700
21,725.6511775,1.8,36,2100
65,151.127438,1.8,46,500
91,2560.064397,1.8,14,2100
13,179.4379447,1.6,50,2900
39,707.9964664,2.2,22,900
51,5270.576056,2.2,18,2700
29,2014.270512,1.8,16,2500
91,959.5532808,1.6,26,1500
67,4292.191844,2.2,4,1900
63,3993.498278,2.2,20,2300
59,3757.191016,2.2,14,2100
17,207.1866806,2.2,50,1700
35,854.7369117,1.8,40,2500
53,1646.510266,1.8,24,2300
9,594.8709903,1.6,32,2300
99,2625.315059,1.6,12,2700
91,2218.447,2.2,44,2900
49,892.2805692,2.002,26,1300
99,1002.75611,1.6,28,1500
15,1252.464453,2.002,42,2900
23,375.9271432,2.2,22,700
9,1071.443853,2.002,14,1500
53,874.4506027,2.002,34,1500
71,3386.659322,2.2,28,2300
63,217.8727113,1.8,46,1100
83,2123.264435,1.8,30,2700
89,1159.416548,1.6,22,1700
93,4374.415411,2.2,34,2900
87,4483.9831,2.002,16,2700
55,3876.430288,2.002,16,2700
43,515.5824775,1.6,4,1300
73,2096.947693,1.8,32,2900
33,709.4152803,1.8,38,2100
73,1952.679706,1.8,22,2300
11,915.610203,2.002,40,2300
85,8410.44874,2.2,6,2900
45,1537.290327,2.2,36,1900
39,1497.345541,2.002,38,2500
31,588.9856931,1.6,28,1900
95,4446.371081,2.2,14,1900
17,208.0712595,1.6,8,900
5,2495.704799,2.002,12,2300
33,570.558376,1.6,12,1500
75,1571.393752,2.002,36,2100
37,180.3709158,1.8,26,500
85,2295.269276,2.002,18,1700
45,1574.676703,1.8,24,2300
45,882.8906926,2.2,48,2700
67,444.8197203,1.6,46,2700
15,56.25611192,1.8,36,500
77,357.6897432,1.6,48,2700
93,1452.709679,1.8,24,1500
3,953.6521787,1.6,30,2900
63,1949.625277,2.002,38,2700
43,309.1101818,1.6,16,900
85,1086.245972,1.8,20,1300
99,889.3237548,1.6,32,1700
75,2461.329797,2.002,28,2300
87,3725.681409,2.2,16,1900
49,314.5085255,1.8,38,1100
27,3427.057348,2.2,30,2700
37,1726.296427,1.8,18,2300
45,3130.312282,1.8,2,2700
47,660.9714418,2.002,10,900
7,2064.108959,2.002,0,1900
47,1259.751851,2.002,20,1500
23,1602.318507,1.8,8,2100
87,2882.446742,1.8,12,2300
9,1109.510056,2.002,12,1500
29,328.0157696,1.8,48,2500
55,72.44989384,1.6,50,1100
57,1309.747687,2.2,40,1900
15,37.24164475,2.2,48,500
97,3780.838354,1.8,14,2900
35,542.4514873,2.2,6,700
31,268.9521068,2.2,50,1900
81,72.39682385,2.2,24,500
5,1937.30126,1.6,0,2900
99,372.2493509,1.6,18,1300
85,2703.641425,2.2,10,1500
97,1279.105851,2.2,36,1100
73,1486.04158,1.8,22,1900
23,660.2025951,1.8,30,1700
99,303.6327464,1.8,32,700
53,2850.166787,2.2,34,2500
59,746.2851829,1.6,28,1900
83,2646.895941,2.002,22,2100
47,117.1060681,1.6,30,500
87,2050.664666,1.8,24,2300
49,1047.680257,2.002,28,1500
57,217.6089965,1.8,2,1100
67,699.1562877,1.6,38,2300
85,3263.242145,1.8,18,2900
43,2931.747121,2.002,30,2900
43,2954.962291,2.002,12,2300
87,273.8023603,2.002,50,1300
81,600.4440004,1.6,12,1500
51,230.9705233,1.6,28,700
11,265.5956159,2.002,12,700
13,3499.572988,2.2,16,2300
77,845.4300723,1.8,24,1100
85,1199.908304,2.2,40,1500
51,537.730262,2.002,0,1100
45,3533.208,2.2,22,2300
53,4273.267876,2.2,14,2300
29,1369.838494,2.2,32,1700
79,378.700614,1.6,38,1100
83,1371.506911,1.6,16,1900
19,167.4402612,1.6,48,2300
25,377.7563379,1.8,46,2300
93,2821.74518,1.8,26,2900
11,842.3644919,1.8,18,1700
93,238.6059444,1.6,50,2300
19,710.5590176,2.2,34,1300
23,49.70573343,2.002,50,900
81,154.5058198,1.6,42,500
21,352.716622,1.6,18,1300
61,780.0884578,2.002,34,1300
59,519.0249615,1.8,30,1100
39,828.4385653,2.2,14,900
87,800.2683981,1.6,34,1900
39,3382.894155,2.2,28,2500
51,399.6543974,2.2,26,500
61,1798.067383,2.002,18,1700
93,708.4006872,1.6,38,1900
25,272.4777702,1.8,8,700
41,874.0005491,2.002,36,1700
31,2155.072711,2.002,6,1900
43,3111.290178,2.002,24,2700
11,2183.687813,2.002,20,2300
71,1076.326563,2.002,24,1100
41,309.3291323,1.8,48,2300
75,101.9136819,2.002,26,500
41,61.74622316,1.6,48,900
13,544.4168408,1.8,46,2900
59,1394.808437,2.002,0,1500
5,967.8096997,2.002,0,1300
61,378.8390884,2.2,46,1100
41,54.11674169,1.6,8,700
81,3977.050489,2.2,24,2300
63,797.2987418,2.2,40,1300
1,804.421765,1.8,16,1700
11,393.7969848,2.2,10,700
39,420.9605328,1.6,20,1300
47,511.6579562,2.002,6,900
15,47.60893243,1.6,30,500
59,684.2542579,2.2,8,900
59,2520.269663,2.002,24,2300
27,271.782801,1.8,12,700
85,471.1169439,1.6,46,2500
17,2144.278473,2.2,12,1700
91,565.4350418,1.6,14,1500
31,434.0229397,2.2,34,900
19,666.0912109,2.002,12,1100
91,156.1371898,1.6,48,500
81,1356.964851,1.6,16,1900
75,41.92839376,1.6,22,700
55,2484.648429,1.8,24,2900
81,2362.738781,1.8,16,2300
51,1329.148406,1.6,20,2500
95,1546.483232,1.8,28,1900
27,2467.741077,2.002,8,2100
33,1466.08345,2.002,18,1700
13,4486.936218,2.2,24,2900
49,1061.402473,1.6,16,2100
7,1954.302136,2.2,14,1700
11,193.1414386,2.2,16,500
15,662.1449996,1.8,28,1700
65,1490.565508,1.6,12,2300
37,332.1053167,1.8,24,900
79,1102.881203,1.8,20,1300
31,1809.736022,2.002,4,1700
21,701.5333105,2.2,42,1700
83,2084.265722,2.2,0,1700
69,95.94387422,1.8,0,1300
77,852.8204839,1.6,38,2500
99,1094.629902,2.002,34,1100
65,6751.535572,2.2,6,2700
59,1484.236488,2.2,46,2900
37,527.5881485,1.8,44,2300
95,1969.599957,1.6,14,2300
83,494.8577375,1.6,42,1900
49,178.2981066,1.8,50,2100
89,584.7510001,1.6,20,1300
87,1715.719424,2.2,26,1100
83,149.0733567,1.8,34,500
19,302.0916245,1.6,24,1300
39,173.4335773,1.6,42,1300
87,576.0029302,1.6,42,2100
37,2292.114713,2.2,24,1900
91,3026.995537,2.2,34,2300
27,921.6716147,1.8,32,2100
25,1070.407058,2.2,24,1300
99,2848.067869,2.002,28,2300
65,1874.649257,2.2,40,2300
55,4078.151731,2.002,20,2900
95,1600.0571,2.002,36,1900
5,202.5615085,2.2,6,500
15,2747.301046,2.002,18,2500
29,103.9265282,2.2,0,500
79,1172.337415,2.002,26,1100
43,726.3082714,2.2,38,1300
67,305.5932568,1.6,44,1700
5,1329.86847,1.6,6,2500
77,449.457799,1.6,14,1300
41,287.4527307,1.6,38,1500
77,108.0531132,1.6,36,500
11,64.17489929,1.8,30,500
21,287.8687703,2.2,4,500
11,939.8451335,1.8,40,2900
7,1316.369269,1.6,16,2700
77,2966.418631,2.2,16,1700
81,212.2413442,1.6,48,1500
67,2280.907244,2.2,30,1900
23,335.6506989,2.2,48,1700
25,656.2419505,1.8,10,1300
15,348.4634665,2.2,20,700
35,2367.396219,2.002,2,1900
27,1394.684743,1.6,10,2500
99,3763.350351,2.002,16,2300
17,169.3119718,1.8,34,900
53,640.9827556,2.2,38,1100
65,348.9057688,1.6,46,2300
29,2490.688464,1.8,12,2700
71,651.7901132,2.002,48,2500
73,419.3717156,1.8,34,700
9,3834.830545,2.002,6,2700
79,243.5788319,1.6,10,1300
37,412.8957377,1.6,42,2300
3,844.0263414,2.2,46,2500
51,589.8283783,1.6,2,1500
75,5647.129945,2.2,12,2500
1,581.8285435,2.002,10,1100
47,161.7481617,1.8,12,700
23,304.0591158,2.002,16,700
49,1053.763247,2.002,10,1100
97,694.8304564,1.6,4,2100
73,3024.182963,2.002,12,2100
59,52.05910544,1.8,0,1100
73,338.4506635,1.6,46,2100
77,5082.664328,2.2,24,2700
77,262.8286454,2.002,48,900
59,453.2383537,2.2,44,1100
93,1183.957503,1.6,36,2700
17,207.3670093,1.6,34,1300
17,1284.675531,1.8,8,1900
79,588.9184636,1.8,46,2300
57,1495.53272,2.2,0,1300
75,4280.450904,1.8,4,2900
63,294.8382119,1.8,24,700
87,921.862178,1.6,38,2500
31,455.2637645,2.002,38,1300
13,344.3061815,1.8,22,1100
59,6396.638486,2.2,16,2900
45,3328.553305,2.2,6,1900
43,262.5749325,1.6,12,900
27,832.6070458,1.8,30,1900
97,2553.358714,1.8,30,2900
51,1989.742998,2.002,18,1900
9,1252.688973,2.2,38,2100
19,282.7431216,2.2,2,500
55,172.3145301,2.2,50,1100
87,80.40165696,1.8,6,1300
9,1192.146953,1.8,26,2300
97,4068.386105,2.002,18,2500
15,210.6681611,2.002,26,700
45,2428.826262,2.002,28,2500
19,256.3719987,1.8,42,1500
31,1130.156449,1.6,4,2100
43,744.2756439,1.6,36,2500
19,2808.20232,2.002,28,2900
47,205.1914198,2.002,48,1300
57,1791.649955,2.002,30,2100
83,2298.887818,1.8,18,2300
5,244.5124071,2.002,12,700
27,1279.831453,1.8,12,1900
97,1979.611907,2.002,0,2100
63,3969.108688,2.2,6,1900
79,6252.400515,2.2,4,2300
13,2315.105166,2.002,18,2300
83,1734.960355,1.6,18,2500
55,1277.067446,1.8,14,1700
77,527.4766736,1.6,32,1300
63,815.1706771,2.002,28,1100
83,5358.40899,2.2,6,2100
83,1727.065842,2.2,32,1500
55,1798.124206,1.6,12,2700
43,2135.167135,2.2,20,1700
83,2078.649086,1.8,0,2300
5,392.4696471,1.6,32,1900
67,865.4771592,1.6,20,1700
49,2021.583675,2.2,24,1700
41,660.3169453,1.8,40,2100
71,1519.67088,1.8,26,2100
25,2620.981989,1.8,16,2900
9,583.5584191,2.2,48,2300
23,88.50844251,1.6,46,1300
61,912.9986991,2.002,22,1100
75,3589.444958,2.2,8,1700
35,1028.654945,1.6,12,2100
69,589.7585206,2.002,30,700
7,3774.655333,2.2,28,2900
55,216.775669,1.8,50,2300
15,125.0373247,1.8,8,500
47,188.594892,1.8,42,900
15,696.6789615,1.8,32,1900
65,110.756107,1.6,50,1500
45,2601.742273,2.002,2,1900
95,3102.131263,2.002,24,2300
3,593.0962062,1.8,4,1300
23,1960.856119,1.8,16,2500
61,2868.815663,2.2,20,1900
51,297.5500488,2.002,44,1100
65,352.6308445,1.6,34,1100
55,579.694477,1.6,34,1900
95,2311.603254,2.2,24,1300
33,211.7134068,1.8,26,700
63,831.1073685,2.2,44,1700
85,1888.627439,2.2,30,1500
47,1450.243762,1.8,6,1700
69,160.7467062,2.002,16,700
35,541.5318742,1.6,16,1500
21,205.7913713,1.6,28,1100
21,500.5553704,1.6,24,1700
99,6168.06663,2.2,14,2500
87,988.2863214,1.8,6,1700
11,405.4778938,2.2,8,700
85,1756.571062,2.002,0,1900
63,2150.605821,1.8,30,2900
39,789.9731895,1.6,26,2100
79,4405.241081,1.8,4,2900
73,3405.30022,2.002,20,2500
53,1093.425168,1.8,40,2700
85,783.5658942,1.6,34,1900
87,2028.062998,2.002,32,2100
51,499.1100272,2.2,2,900
87,314.1391274,1.8,4,1500
25,2737.667366,2.002,12,2300
45,441.0313198,1.8,46,2300
33,2740.036435,2.002,14,2300
49,217.8435893,1.6,48,2300
21,1422.542283,1.8,28,2500
55,364.7779879,1.8,28,700
3,733.5270231,2.2,44,2100
67,1739.322722,1.6,4,2300
1,1134.962001,1.6,4,2300
43,2801.049977,1.8,8,2700
95,3800.874009,2.2,32,2500
39,1350.661554,2.002,30,1900
97,4570.374801,2.002,10,2300
99,653.361328,1.8,32,900
87,937.6668344,1.8,42,2300
17,2088.785432,1.8,24,2900
17,451.1611518,1.6,32,1900
69,1736.023191,2.002,36,2300
47,110.0951721,1.6,6,900
47,721.9441084,2.2,26,900
3,1698.938409,2.2,6,1500
19,3197.870347,2.002,24,2900
31,472.9628624,2.002,20,900
51,1602.668332,2.002,40,2700
99,614.4502642,1.8,42,1300
69,2370.473784,1.6,2,2700
75,863.2645002,1.6,24,1700
77,1984.475265,2.002,26,1900
73,2013.746883,2.2,24,1500
3,151.9189972,2.2,20,500
83,849.1488347,1.6,6,1900
83,2117.325213,2.002,30,2100
35,358.5541584,1.8,40,1500
1,181.4699083,2.002,22,700
97,2590.310362,1.8,22,2500
21,1942.820069,1.8,16,2500
19,1220.884628,2.002,10,1500
33,240.8988044,2.2,30,500
9,2328.580529,2.2,38,2900
53,1178.60703,1.6,8,1900
55,707.2791822,2.2,20,700
15,2394.056496,2.002,28,2700
99,198.0712198,2.002,34,500
87,590.0426671,1.8,40,1300
5,557.4051642,1.6,38,2700
41,2283.287622,2.002,6,1900
67,316.4279034,1.8,8,1100
47,1740.216336,1.6,4,2500
29,1824.567382,2.002,36,2700
23,66.69493012,1.8,38,500
85,1688.10429,1.8,2,2100
29,148.2416174,1.8,46,1300
73,214.3159623,1.6,46,1300
31,161.4121866,1.8,24,500
9,930.1750984,1.8,12,1700
93,1893.249972,1.6,6,2500
31,1335.785547,1.6,14,2500
53,5123.205538,2.2,12,2500
9,753.1201001,2.002,44,2500
15,1367.836664,2.002,34,2300
99,702.0221833,1.6,18,1500
47,164.3942281,1.8,26,500
27,2499.321712,2.2,18,1900
23,175.3355094,1.8,24,700
67,1504.012021,1.8,30,2300
17,2424.082328,2.002,28,2700
59,1092.09146,1.8,42,2900
43,1089.644641,1.6,12,2100
87,3575.260613,2.002,26,2700
43,1710.091075,1.8,26,2500
5,1505.348537,1.8,6,2100
41,309.3974068,1.8,40,1300
31,859.5583737,1.8,2,1300
83,553.0146856,1.6,42,2100
43,3905.176789,2.002,20,2900
81,275.1902293,2.002,34,500
45,394.7859333,2.2,28,500
49,3210.178652,2.2,10,1900
47,1605.563248,1.6,16,2700
73,1200.229167,2.2,38,1500
81,613.6814904,1.8,18,1100
27,1996.504894,1.8,16,2500
95,1373.074243,1.8,28,1700
51,1837.453134,1.8,10,2100
53,2090.809153,2.002,24,2100
13,505.8707964,1.8,34,1700
99,1295.51601,1.8,34,1900
97,273.2671544,1.6,46,700
97,1731.908955,2.002,26,1300
31,4014.112786,2.2,26,2700
33,1969.349195,2.002,32,2500
97,1437.356335,2.002,42,2300
33,70.64058313,1.8,48,900
61,652.5909925,1.6,28,1700
37,652.9301366,1.6,18,1700
63,480.8494653,2.2,44,1100
69,399.9420119,1.8,42,1300
1,1748.60436,1.8,26,2900
59,332.4335212,2.2,48,1300
53,272.9664505,1.8,38,900
41,709.6097542,1.8,32,1700
13,667.7071649,2.2,50,2900
57,1931.243552,2.2,12,1300
59,2357.575905,2.002,4,1700
11,3519.234712,2.002,12,2700
15,161.3045091,2.2,50,1500
47,378.381877,2.2,36,700
39,1894.080089,2.002,30,2300
71,4831.986302,2.2,12,2300
61,207.4017333,1.6,38,700
23,4362.346894,2.002,0,2700
17,218.4642854,2.002,50,2100
29,35.54793206,1.8,48,500
17,570.4224878,1.8,26,1500
97,627.6719922,2.002,16,1100
33,1994.809286,1.8,8,2300
11,1389.511988,2.2,4,1300
75,521.2689305,1.6,24,1100
1,1200.330809,2.002,30,2100
1,378.8152311,1.6,44,2900
89,987.5977877,1.6,32,2100
25,1751.909272,1.8,14,2300
57,1104.712092,2.002,14,1100
35,520.9121637,1.6,18,1500
51,939.2081751,1.6,4,1700
59,750.763723,1.8,30,1500
93,1367.242766,2.002,0,1900
1,3185.551505,2.002,6,2500
95,504.1056405,2.2,48,1100
39,485.1723703,1.8,46,2500
17,152.0830501,2.002,42,900
11,677.3773464,2.2,50,2900
21,3450.295504,2.002,6,2500
23,162.6334199,1.6,12,700
49,319.6873228,2.2,40,700
29,3588.663997,2.2,8,2100
71,1233.750212,2.002,34,1700
17,165.1845,1.6,44,1700
61,3827.571512,2.2,34,2900
53,912.6494557,1.8,0,1500
13,237.4317037,2.2,6,500
57,211.495612,2.002,50,1700
75,7971.199542,2.2,6,2900
17,4407.165796,2.002,8,2900
89,966.1156223,1.6,24,1500
75,335.8576027,1.8,48,1900
75,924.2086341,2.002,34,1300
61,1251.383761,1.8,18,1700
59,1728.256174,2.002,12,1500
45,768.0235557,1.6,38,2700
65,3859.3434,2.002,24,2900
15,155.5394976,1.8,44,1300
15,813.0977549,2.2,44,2100
17,392.0263182,1.8,18,1100
31,6151.610592,2.2,4,2700
99,744.3884167,2.002,2,1700
37,363.2389831,2.2,32,700
47,3210.723433,2.002,8,2300
23,4707.841701,2.2,24,2900
31,323.2734959,2.2,50,2100
7,1034.259142,2.002,40,2500
73,2716.414912,2.002,24,2300
51,481.2894661,1.6,22,1300
7,1498.648649,2.2,40,2500
67,4888.361241,2.002,2,2500
57,1045.74134,1.8,16,1500
13,317.9683861,2.2,48,1700
89,99.93208802,1.8,24,700
29,458.6501127,2.2,32,900
7,547.7281481,1.8,24,1500
81,437.9016669,1.6,40,1500
91,1651.596101,1.8,32,2300
17,3409.676951,2.2,32,2900
53,471.9325588,1.6,42,2300
5,2399.561842,1.8,8,2700
19,1903.055573,2.002,34,2700
5,2251.461439,2.2,38,2900
93,472.2768928,1.6,44,1900
5,1349.152754,2.002,38,2700
33,280.5399054,1.6,40,1700
49,539.1800772,1.6,30,1700
77,730.6788671,2.002,12,1100
67,1604.009737,1.8,28,2300
51,794.0733056,2.002,4,1100
39,1297.165528,2.2,8,1100
7,2016.755153,1.8,10,2500
31,1200.193729,2.002,16,1500
17,358.3688526,2.2,20,700
3,331.6396601,1.8,44,2100
97,2720.391176,1.8,20,2500
61,459.8592717,2.2,32,500
77,462.4974029,1.6,42,1900
5,266.0062773,2.002,28,900
19,169.9031203,1.8,50,2300
93,574.1020618,2.2,26,700
13,96.02884463,1.8,16,500
35,830.1042698,2.2,26,1100
85,880.9488872,2.2,40,1100
19,784.5349626,1.8,12,1500
3,1842.864265,2.002,32,2700
1,516.4601742,1.8,30,1700
81,237.4941557,2.2,10,900
87,603.4658374,1.6,20,1300
9,465.3190502,1.8,46,2700
15,316.5130443,1.6,2,1100
71,3642.414187,2.2,30,2500
99,538.0120367,1.6,46,2500
11,1038.810183,1.6,26,2700
57,5704.064939,2.2,6,2500
1,239.4279362,1.6,44,2300
39,2925.725493,2.002,20,2500
1,26.63578095,1.8,40,500
3,112.6517864,1.8,42,1100
17,1800.173705,2.2,36,2300
15,652.9857362,1.8,4,1300
97,465.5723208,2.002,30,700
69,363.8732823,2.2,46,900
5,176.7575073,2.002,26,700
89,929.9174652,2.2,12,1100
51,164.1999631,1.8,14,700
23,191.0058964,1.8,48,1900
17,161.3668028,1.6,22,900
31,452.1950466,2.002,22,900
63,481.4155215,2.002,4,1100
51,2273.943707,2.2,32,2100
31,1471.658486,1.8,16,2100
33,704.0217191,1.6,22,1900
83,1261.897556,2.002,6,1500
69,343.6606553,1.8,42,1100
73,3129.97048,2.2,26,2100
47,13.48744381,2.002,12,500
15,1343.578011,1.8,4,1900
85,568.2212895,1.6,46,2900
15,535.423279,1.6,38,2500
73,651.6820009,1.6,44,2900
49,404.4524599,2.2,26,500
49,3467.511047,2.002,4,2300
67,411.4239508,1.6,30,1100
61,2077.236941,2.2,18,1500
85,1025.65909,2.002,18,1100
45,872.5640837,2.002,14,1100
1,948.040674,1.6,26,2700
33,1878.245002,1.8,12,2300
53,146.1884395,1.8,14,700
5,754.0965495,2.002,16,1300
41,396.9382131,2.002,38,1100
89,2219.395789,1.6,18,2900
79,1660.305362,2.2,8,1300
67,406.6661666,2.2,30,500
17,2373.805206,1.8,12,2700
87,1434.84913,2.2,16,1100
25,1978.726323,1.8,16,2500
55,478.3368848,1.8,46,2300
89,1644.984088,1.6,14,2100
35,211.2185044,1.8,36,900
83,508.3811341,2.002,42,900
91,4523.259122,2.2,12,1900
11,1110.762823,1.6,28,2900
81,241.4146074,1.8,50,1900
9,1925.571043,2.002,6,1900
3,1493.049284,2.002,36,2700
11,3750.002295,2.002,16,2900
37,259.5133737,1.8,32,900
55,2359.233117,2.002,4,1700
75,3931.722102,1.8,6,2900
85,243.5949503,1.8,46,500
3,2189.232731,2.002,28,2700
13,3039.727398,2.2,22,2300
69,812.4506411,1.8,42,2300
25,465.1472028,2.002,30,1100
99,3605.77103,1.8,4,2700
81,264.9056961,2.002,22,700
71,637.9399014,1.6,38,2100
9,45.91011233,1.6,50,1500
35,1273.474378,1.6,24,2700
97,1825.921588,1.8,18,1700
83,455.2570219,1.8,48,2300
55,1891.15901,1.8,10,2100
33,777.5086237,2.2,44,1900
61,497.5524607,2.002,42,1300
25,3631.361033,2.2,6,2100
19,315.6088517,2.2,42,1100
7,257.6705347,1.6,32,1500
49,534.8475699,1.6,24,1500
39,698.2828264,2.002,36,1500
53,795.5378255,1.8,18,1300
15,1141.473589,1.6,18,2500
15,876.7780281,1.8,2,1500
45,65.2507366,2.002,50,500
15,3772.064044,2.2,0,2100
79,1902.259208,2.2,28,1500
63,352.2966365,2.2,48,1300
93,1433.525522,2.2,46,2500
55,728.6852343,2.002,22,900
1,4542.862329,2.002,2,2900
69,498.3388467,1.8,32,900
41,428.9746792,1.6,40,2100
19,133.019308,1.6,30,900
43,3762.125699,2.002,6,2500
5,1670.496996,2.2,8,1500
99,2072.710829,1.6,20,2700
51,1465.35077,2.2,34,1700
21,1307.257825,2.002,20,1700
29,765.5494523,2.002,42,2100
99,1394.025621,2.002,28,1100
85,4941.215327,2.002,10,2700
49,114.0080218,1.8,46,700
15,85.33595063,1.6,38,900
31,652.921348,2.2,32,1100
83,566.9331574,1.6,40,1900
19,3023.110693,2.2,16,2100
87,1389.15032,1.6,24,2300
83,4474.238673,1.8,4,2900
11,352.3380983,1.8,36,1500
93,1040.549893,1.6,26,1700
65,1908.834515,1.8,10,1900
99,1440.118239,1.8,20,1500
91,924.9921334,1.6,28,1700
9,164.4346995,2.2,22,500
77,1609.396553,1.6,28,2900
27,1032.640431,2.002,42,2500
95,6051.361375,2.002,6,2700
71,381.2238027,1.6,40,1500
27,1604.597665,2.2,44,2900
99,4502.384608,2.002,12,2300
99,8262.768784,2.2,10,2900
77,317.6784049,1.6,46,1900
19,1852.796248,2.002,12,1900
15,91.5975815,1.6,26,700
59,3577.831385,2.2,24,2300
71,961.5655358,1.6,10,1700
25,2452.008807,1.8,12,2700
91,562.1141258,1.8,28,900
21,2457.729436,2.2,4,1700
71,612.332869,2.2,46,1500
23,1479.912284,1.8,34,2900
53,1359.952212,2.2,24,1300
53,127.2934367,1.8,46,700
61,1227.332503,2.002,32,1700
31,651.0252811,2.002,20,1100
33,287.7757177,1.6,22,1100
29,145.1632009,1.8,24,500
25,83.48779439,2.002,48,900
79,853.5443203,1.6,10,1700
21,1041.545496,1.6,28,2700
15,97.95423123,2.002,32,500
37,786.4961577,2.2,16,900
99,928.7470581,2.002,40,1300
79,2939.066488,2.2,36,2500
13,390.5415379,2.002,18,900
77,1396.501561,1.8,20,1700
15,244.3595041,1.8,22,900
39,1467.18001,2.2,32,1700
97,2214.105904,1.6,16,2700
43,3244.455779,1.8,0,2700
53,441.0601967,1.8,48,2700
3,180.4426764,1.8,26,900
95,640.3778579,1.6,44,2500
57,509.0723474,1.8,48,2900
81,3585.663438,1.8,12,2900
45,1695.967268,2.2,34,1900
63,507.4113001,1.6,24,1100
17,517.5685743,1.8,38,1900
23,903.9493619,1.6,32,2700
49,2701.140021,1.8,4,2500
53,2737.320735,2.2,10,1700
7,308.578658,2.2,34,900
65,882.6633751,1.8,32,1700
41,508.695115,2.002,38,1300
5,229.4479227,1.8,50,2500
47,101.3936584,2.2,50,700
65,382.8258822,2.2,6,900
29,1687.169905,2.002,8,1700
31,533.6001193,1.6,0,1300
87,927.7106789,2.2,34,700
71,1882.554023,2.002,20,1700
37,268.4442246,1.8,22,700
51,2628.693563,2.2,2,1500
3,3507.819392,2.2,2,2100
